label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,94.97156862745098,681.9823529411765,79,662,112,705
2,146.1234817813765,476.66902834008096,128,458,166,498
3,150.76702508960574,660.9271206690562,135,645,168,680
4,266.54484605087015,777.6211512717537,254,760,282,796
5,297.8349178910977,696.2843560933449,278,677,319,718
6,443.44124293785313,642.1039548022599,413,621,474,663
7,464.65430861723445,1277.1482965931864,447,1259,485,1298
8,465.18245264207377,799.370887337986,448,783,487,820
9,499.3346153846154,765.5546153846154,482,743,520,790
10,541.2127236580517,1379.9025844930418,518,1365,564,1392
11,541.6590296495957,870.1617250673854,528,853,557,889
12,616.3758228605625,1018.5320167564332,589,996,647,1041
13,681.2273684210527,839.1031578947368,661,824,703,857
14,700.9783625730994,945.478947368421,678,920,728,972
15,721.0849492151431,186.02862419205908,701,170,745,205
16,725.5416666666666,606.1755050505051,708,592,745,621
17,754.9307189542484,1008.3098039215686,738,992,773,1026
18,821.8323471400395,1360.6420118343194,803,1345,844,1380
19,863.6809160305344,1151.308396946565,850,1136,879,1168
20,874.474622770919,1092.628257887517,858,1077,892,1109
21,882.5672105672106,798.6612276612277,863,778,906,820
22,919.1083984375,478.8330078125,894,452,946,506
23,921.2567394094993,748.3311938382542,906,733,939,766
24,970.5386046511628,1305.8083720930233,945,1292,998,1322
25,985.6978818283167,1370.8862876254182,964,1356,1008,1386
