label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,96.568688439606,1113.0616899948159,67,1093,128,1135
2,117.76273148148148,174.44791666666666,103,157,136,195
3,145.6296943231441,674.7868995633188,126,657,168,695
4,179.38287864534337,861.5380997177799,161,845,202,882
5,238.91979075850043,544.7515257192676,222,524,257,566
6,343.5958660014255,998.2366357804705,323,978,368,1022
7,390.69674556213016,756.5133136094674,376,740,405,773
8,530.1754545454545,945.8409090909091,512,926,550,968
9,534.8191489361702,1209.2544326241134,517,1190,555,1230
10,606.0736312146004,852.3014474512272,583,829,631,876
11,645.8341404358354,899.7978208232446,632,880,660,920
12,712.3853820598007,256.1018826135105,697,238,731,277
13,718.4767184035477,857.8303769401331,700,842,739,875
14,774.31212484994,519.984393757503,756,506,794,534
15,844.5295536791315,1088.3425814234017,824,1075,866,1102
16,920.2003610108303,831.8059566787003,903,810,938,855
17,938.1102941176471,1346.804411764706,926,1330,951,1365
18,955.9327515400411,1079.2715605749486,932,1051,979,1111
19,985.3926042486231,953.2722265932337,966,933,1007,975
