label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,33.7984267453294,1314.1986234021633,18,1295,52,1337
2,63.58322056833559,1354.4005412719891,50,1337,79,1373
3,345.9695603156708,765.9921082299887,328,729,365,800
4,443.89112227805697,970.1390284757119,426,950,465,993
5,492.08963585434174,1088.295985060691,474,1070,511,1108
6,495.89453125,1247.8411458333333,474,1226,520,1271
7,770.8888065233506,1016.5648628613787,752,995,792,1039
8,907.3362962962963,1054.0903703703705,889,1031,930,1082
9,924.7080045095829,969.206313416009,908,953,943,987
10,990.4792176039119,1056.361858190709,972,1042,1010,1072
