label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,25.66552511415525,721.87899543379,9,707,45,739
2,30.357670979667283,1347.2005545286506,10,1329,52,1368
3,50.40213178294574,1056.0077519379845,33,1037,68,1078
4,225.96978021978023,1241.8502747252746,212,1226,242,1259
5,260.9661147477859,777.0770119368502,224,736,293,812
6,249.30249632892804,1012.2261380323055,235,996,265,1029
7,259.59294871794873,857.3205128205128,242,841,280,876
8,285.7856191744341,1045.249001331558,267,1033,305,1059
9,289.95647193585336,532.8911798396334,272,518,309,550
10,344.22362555720656,720.2117384843982,324,699,368,743
11,377.1743264659271,1044.9900950871631,348,1010,404,1082
12,443.61196911196913,1380.7027027027027,432,1367,459,1392
13,537.5703580349708,881.3122398001665,517,862,561,904
14,600.8256361922714,333.36946277097076,583,315,620,356
15,666.1852646638055,661.552217453505,644,642,691,684
16,665.1956066945606,823.75,646,808,687,842
17,675.1643690349947,55.57370095440085,653,42,699,71
18,694.7179487179487,723.1485411140584,676,704,716,744
19,830.9695238095238,1362.5228571428572,813,1345,851,1383
20,914.7839838492598,481.9865410497981,894,459,939,508
21,918.3718199608611,118.2573385518591,903,98,937,142
22,926.9872958257713,751.0317604355716,909,733,948,771
23,949.5618869687062,1369.2442783745912,916,1346,985,1392
24,973.3272023233301,1301.1974830590514,949,1286,999,1318
