label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,180.69401544401543,625.8407335907336,163,608,202,647
2,310.5891690009337,645.0354808590102,291,629,333,664
3,316.80233690360274,693.983446932814,300,675,337,716
4,318.24963072378137,885.8951255539143,304,870,334,902
5,358.6483412322275,657.0682464454976,342,637,375,681
6,460.764996907854,906.5930735930735,442,879,484,934
7,515.8696939782824,794.5360315893386,499,777,536,814
8,531.9908116385911,1205.926493108729,516,1193,549,1220
9,571.39453125,836.16875,547,818,595,857
10,726.6638141809291,890.4963325183375,711,874,744,907
11,878.7904530744337,1095.6690938511326,853,1079,902,1115
12,984.2104133118626,940.3848631239936,957,914,1010,966
13,1026.847599164927,1018.670146137787,1011,993,1040,1041
