label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,39.80813439434129,1130.5605658709108,21,1112,61,1152
2,65.95966785290629,654.6714116251483,50,639,85,673
3,78.3181367690783,1329.0673934588701,56,1314,102,1346
4,123.47252182845403,1090.6661530559836,88,1063,157,1118
5,108.94503171247358,488.6384778012685,92,472,129,508
6,180.8618181818182,1189.0387878787878,164,1173,199,1206
7,342.3721498371336,1196.7304560260586,326,1172,362,1223
8,393.7847790507365,1179.062193126023,373,1159,417,1202
9,720.7324940991346,998.7647521636507,703,977,741,1022
10,768.8061630218688,260.32007952286284,747,245,793,278
11,773.4014801110084,530.7576318223867,753,513,797,552
12,834.0030816640987,1085.0662557781202,819,1071,850,1100
13,914.7409539473684,1116.6052631578948,894,1099,938,1138
14,941.8871436881908,1042.3990692262944,921,1017,965,1068
