label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,49.577181208053695,1366.7221476510067,34,1350,66,1384
2,318.51809355692853,643.503971756399,299,624,340,665
3,321.44101123595505,696.8426966292135,306,677,339,719
4,324.72515212981745,877.9127789046653,308,855,340,900
5,469.3550446998723,909.3652618135377,453,893,485,926
6,515.757497857755,792.2656383890317,497,773,537,814
7,585.559456398641,768.4201585503964,565,755,608,784
8,726.6056511056511,890.2186732186732,711,874,744,907
9,887.6283566058003,1091.2728249194415,871,1072,906,1111
10,990.5286343612335,1259.1277533039647,975,1244,1007,1275
