label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,16.29498164014688,1188.5226438188495,0,1173,35,1205
2,38.266735324407826,1375.1967044284243,21,1358,59,1392
3,141.51832460732984,786.7133507853404,128,768,156,806
4,166.03333333333333,563.7323232323232,148,547,187,584
5,252.66262626262628,762.9070707070707,235,745,274,784
6,325.963963963964,873.6576576576576,308,855,348,895
7,543.1344594594594,1193.4195945945946,520,1173,568,1215
8,557.774354704413,684.0791007493755,541,664,579,709
9,575.6775745909529,824.1097208854668,558,807,596,844
10,660.4397011739594,85.19103521878336,637,72,685,99
11,714.4052502050862,642.1722723543888,693,625,740,662
12,728.117359413203,889.2787286063569,712,873,745,906
13,785.81426448737,790.851411589896,770,777,803,806
14,916.2419825072886,1371.4431486880467,892,1352,944,1392
15,983.0363636363636,481.4488636363636,967,464,1001,500
