label,Centroid-0,Centroid-1,bbox-0,bbox-1,bbox-2,bbox-3
1,96.73730964467005,191.37944162436548,79,177,116,207
2,140.74146981627297,1335.4173228346456,123,1321,159,1350
3,214.62778904665313,1048.284989858012,197,1031,235,1068
4,221.60641711229945,880.2,204,865,242,898
5,312.86006289308176,822.6202830188679,287,799,334,841
6,381.81600660066005,1017.2813531353136,364,993,400,1043
7,384.56808510638297,899.6393617021276,368,883,405,919
8,444.86556808326105,1126.1951431049436,426,1104,463,1146
9,452.6744730679157,807.2587822014051,438,787,469,829
10,463.3177865612648,115.56126482213439,440,99,490,136
11,563.6195476575122,947.9410339256866,542,931,587,966
12,601.0355160932297,713.6514983351831,586,693,618,734
13,616.9728209934395,154.58762886597938,598,136,639,177
14,620.253367003367,522.8644781144781,600,506,643,544
15,633.5785791173305,947.5715823466093,605,929,666,970
16,663.7041237113402,833.0969072164949,646,816,683,852
17,660.9171779141104,758.967791411043,648,744,677,774
18,703.7991631799163,830.5470711297071,685,814,725,850
19,719.7422586520947,226.8342440801457,703,207,741,251
20,731.0955961331902,1030.9291084854995,711,1013,752,1050
21,729.2920245398773,615.4969325153374,712,601,748,632
22,764.8658481127785,220.44520236471124,744,187,787,256
23,811.3727175080559,1350.4951664876478,796,1330,828,1372
24,870.3777089783282,1071.5975232198143,852,1050,891,1094
25,975.403028538148,954.7810133954572,948,932,1001,980
26,972.7917121046892,1304.7088331515813,950,1293,997,1317
27,980.7549167927383,1020.8366111951589,959,1003,1005,1043
28,1009.2602427921092,1252.366464339909,989,1232,1034,1272
29,1027.5314685314686,738.1410256410256,1013,719,1040,758
