Area of mother cell,Major axis of mother cell,Minor axis of mother cell,Circularity of mother cell,Mean intensity of mother cell,Max intensity of mother cell,Min intensity of mother cell,Axis ratio of mother cell,Area of daughter cell,Major axis of daughter cell,Minor axis of daughter cell,Circularity of daughter cell,Mean intensity of daughter cell,Max intensity of daughter cell,Min intensity of daughter cell,Axis ratio of daughter cell,Area ratio,Major axis ratio,Minor axis ratio,Circularity ratio,Mean intensity ratio,Max intensity ratio,Min intensity ratio,Axis ratio ratio,Area diff,Major axis diff,Minor axis diff,Circularity diff,Mean intensity diff,Max intensity diff,Min intensity diff,Axis ratio diff,Area of phenomenon,Major axis of phenomenon,Minor axis of phenomenon,Circularity of phenomenon,Mean intensity of phenomenon,Max intensity of phenomenon,Min intensity of phenomenon,Extent of phenomenon,Axis ratio of phenomenon,Cross area,Cross major axis,Cross minor axis,Distance between 2 cells,Distance of mother cell to celtroid,Distance of daughter cell to celtroid,Distance ratio,Percentage coverage cell 1,Percentage coverage cell 2,Average coverage area,Distance factor,Intensity factor,Circularity factor,Path length,Range of area change in phenomenon,STD of area change in phenomenon,Range of circularity change in phenomenon,STD of circularity change in phenomenon,Range of extent change in phenomenon,STD of extent change in phenomenon,Range of mean intensity change in phenomenon,STD of mean intensity change in phenomenon,Range of minor axis change in phenomenon,STD of minor axis change in phenomenon,Range of major axis change in phenomenon,STD of major axis change in phenomenon
113,13.797591845525544,10.59004869491971,0.641014498730405,1.146337907416759,1.935769243882758,0.6490896210511162,0.7675287697652823,30,8.305971272179272,5.536721563360135,0.7454198023384206,0.9728677902919682,1.3952871381649978,0.8298891906942912,0.6665953182266958,0.26548672566371684,0.6019870253570979,0.522823050475323,1.1628751047204098,0.848674534792537,0.7207920792079208,1.2785433070866141,0.8684955463370411,83,5.491620573346271,5.053327131559575,-0.1044053036080157,0.17347011712479077,0.5404821057177602,-0.180799569643175,-0.10093345153858646,436,31.85103945225719,24.41964467596312,0.6420260562825548,1.8604429278986534,2.6161633840593708,1.2694301939257557,0.0003594146237976717,0.7666828177638194,0.32798165137614677,0.6939667746428414,0.6604015116630194,13.857341453119549,8.271128244467901,14.896756468469034,0.555230144358931,1.0,0.6666666666666666,0.8333333333333333,0.5491786236586786,0.7106238282439655,0.3563616939062395,10,348,102.28567837190111,0.2069142087064475,0.06350267380975377,0.05979281135531134,0.01987902737827623,610.4238335779378,188.19276844496807,12.22839421098422,3.6357616989180888,13.987399442581435,4.252143308066081
162,16.436667364672306,13.074661457286258,0.6060100861466193,1.0078770683153189,2.210702904087097,0.4867898483662438,0.7954569601735639,40,11.88773556425971,5.309589735020478,0.8947115953305913,0.9030394956095479,1.2298697162365695,0.7994959098995261,0.44664433409703996,0.24691358024691357,0.7232448829505599,0.4060976838571637,1.4763972016038738,0.8959817858729453,0.5563251913962814,1.6423841059602646,0.5614940297958859,122,4.548931800412596,7.7650717222657795,-0.28870150918397197,0.10483757270577099,0.9808331878505276,-0.31270606153328234,-0.34881262607652397,268,28.821042318119897,19.152441050689845,0.7472617781292511,1.981754817105909,3.3003384587082256,1.29273330592625,0.0003599880777101361,0.6645297848457282,0.753731343283582,0.9827681669626626,0.959890759807067,14.331829020202534,5.6065946135862745,17.240742047194257,0.32519450718762344,1.0,0.2,0.6,0.618824972323243,0.6004701765895796,0.2527382218707489,4,10,4.322904116447646,0.1502960521047697,0.058679663738321335,0.040495652173913044,0.017993854192667115,119.44883883829925,45.94492516800424,3.3207286535638367,1.289781401417868,0.9080908889326622,0.38347201350525584
103,12.767547702763324,10.702394055728709,0.5452864439623758,1.0708392433265168,2.0998381055679927,0.6807388370316148,0.8382497802152212,74,13.902349303552075,7.712421189145588,0.8320126335456426,1.2173150362251608,2.227811646781613,0.7464006539893887,0.5547566832589259,0.7184466019417476,1.0888817200614918,0.7206257916673637,1.5258267333765785,1.1367859777380058,1.060944479897894,1.0964566929133859,0.6618035534903353,29,-1.1348016007887516,2.9899728665831207,-0.2867261895832668,-0.14647579289864399,-0.12797354121362048,-0.06566181695777396,-0.2834930969562953,383,34.546381143692486,20.293654620613296,0.809273427431583,1.8186979761431257,2.743725922878408,1.2040233170726493,0.0003449154582898205,0.5874321404665719,0.4621409921671018,0.7720026272906683,0.9074173966757784,12.90851688593505,8.904138450622915,6.524345184008943,1.3647558796316914,1.0,1.0,1.0,0.8538117618216452,0.6628570153374331,0.19072657256841696,9,379,111.55367417625573,0.10606859719627315,0.03618888140737994,0.19982316534040667,0.054596782845520934,965.8683800623053,286.1808932096951,19.59147369474405,5.902580081892708,33.018549130473346,9.471895307605612
71,11.18547704554246,8.79324330733187,0.6180606988500297,1.2964338906374313,2.405632713328712,0.7419997302799962,0.7861303788412027,33,10.954534351450588,5.9163137603677525,0.8416143375953083,0.8488333717601172,1.2825186177685868,0.6432822089123195,0.5400789819591301,0.4647887323943662,0.979353344238107,0.6728249809071798,1.3617017538264848,0.6547448179889546,0.5331315169862092,0.8669574700109051,0.6870094280737945,38,0.23094269409187085,2.876929546964118,-0.22355363874527867,0.4476005188773141,1.123114095560125,0.09871752136767675,-0.24605139688207267,220,24.242545486558228,16.575641191041107,0.7297240430057597,1.9530253830580873,3.020594321848665,1.309220898138532,0.0004045800056052324,0.6837417795186487,0.4727272727272727,0.9132709025654515,0.887420094231403,7.543225551996845,3.4279204375413737,10.881405887312658,0.3150255098505433,1.0,1.0,1.0,0.9658613948764838,0.5894128094128094,0.27027595699424034,5,77,25.85652722234755,0.2649258411452574,0.08974239626296147,0.03472222222222221,0.012699362662879413,174.77232021709642,70.80161025544093,6.867053034739046,2.3869208125124177,4.305400709063175,1.4913959514246
110,13.670637626322742,10.34206434852068,0.6539744859021175,0.910922534939558,2.056575510013474,0.529813966808091,0.7565166037761902,88,11.77032003891934,9.830845161766964,0.5499109869063238,1.1842088924139182,1.966843630205379,0.7501849069250305,0.8352232674439289,0.8,0.8609927613219481,0.9505689416033425,0.840875292172531,1.300010535465009,0.9563683028553095,1.4159402241594023,1.1040382501519075,22,1.9003175874034017,0.5112191867537152,0.1040634989957937,-0.27328635747436025,0.08973187980809527,-0.22037094011693947,0.07870666366773871,427,36.550172350899125,23.06352101366822,0.7757747687460242,1.7568362339283778,2.701853292751099,1.2140195503448163,0.00030293732351404664,0.6310099113144363,0.4637002341920375,0.6960557510097826,0.8746673805067535,14.63025175890441,11.973998035167323,2.7007604735198285,4.433565343009457,1.0,1.0,1.0,0.25489629011177495,0.6502337631143251,0.22422523125397575,6,579,188.47406246542846,0.7757747687460242,0.2749000095105426,0.5510835913312693,0.19102068996987617,702.7072599531616,236.6893135653846,28.60649009050989,9.693994910110241,44.52004577901818,14.580567175843344
130,14.830321607014167,11.496787257557935,0.6316892450222953,1.1495614835976018,2.1812043813651227,0.5748206668320937,0.7752217087538008,102,21.51775006307857,7.642776835628165,0.9347961211522409,1.071545815723183,1.8639500855627595,0.8440651100999478,0.35518475738511784,0.7846153846153846,1.4509294291299462,0.664775007522544,1.4798354230635151,0.9321344103925042,0.8545508625817966,1.468397291196388,0.45817184087387236,28,-6.687428456064403,3.85401042192977,-0.3031068761299456,0.07801566787441883,0.3172542958023632,-0.2692444432678541,-0.42003695136868296,347,28.686280691842644,24.41873605515152,0.5247863951419641,1.8636696323389814,2.656761434173164,1.246309820524212,0.0003790021573727046,0.8512339510815474,0.6685878962536023,1.2670890332753675,0.7838065021038756,12.665488526668536,2.8743964712754995,10.271503043938278,0.2798418555667783,1.0,0.3431372549019608,0.6715686274509804,0.29741092388059487,0.7014817395220854,0.4752136048580359,7,306,98.23358251989936,0.485206861945057,0.15896820068055703,0.11123390770449587,0.04378116105306486,418.875533450137,132.82622282710355,5.938715214712985,2.0551546654973087,17.07333366671643,6.128012499744131
94,13.315044186244677,10.76489572355416,0.5885289349364222,1.1037444941616705,2.4038123335341224,0.6397177030816915,0.8084761547149059,62,15.5495388824559,6.75400823389587,0.9007421324395015,1.1106151927641639,1.8128041002302249,0.8881359989484398,0.434354245804435,0.6595744680851063,1.1678172948550636,0.6274104652140515,1.5304976169724045,1.006224899547709,0.7541371158392436,1.3883248730964468,0.5372505339475373,32,-2.2344946962112235,4.01088748965829,-0.3122131975030793,-0.006870698602493341,0.5910082333038975,-0.24841829586674824,-0.37412190891047087,211,26.72028991585244,14.79276846971197,0.8327723598008805,1.961221777692973,3.324421312334425,1.2510215487930034,0.0003884239653482421,0.55361556765654,0.7393364928909952,1.0802496215273467,1.184288390190098,12.274335025092718,4.560244971494194,9.990674637308517,0.45645015347259094,1.0,0.3548387096774194,0.6774193548387097,0.8343907229262665,0.5899438107968913,0.1672276401991195,5,280,102.10856966973928,0.8585984970483933,0.32135758179318846,0.5353535353535354,0.21028142016342233,884.8915094339623,324.6350299917145,18.681440071956544,6.871561686361452,28.67308843616454,10.965987085408718
85,12.214996157263139,9.640296788234478,0.614112934537757,1.1919929419948998,1.8921837727090687,0.9088162210385021,0.7892181597210145,44,9.993428270251764,6.117241829916481,0.7907598889164416,1.4195009041939708,1.9407013053426347,1.15199556143357,0.6121264559556767,0.5176470588235295,0.8181278275973577,0.6345491185896147,1.2876457153791214,1.1908635145257802,1.0256410256410258,1.2675781249999998,0.7756112152463154,41,2.221567887011375,3.5230549583179966,-0.1766469543786846,-0.227507962199071,-0.04851753263356606,-0.24317934039506783,-0.17709170376533778,366,25.009140402557833,23.39136322920732,0.35382256560850495,1.745248978007035,2.4229182455421,1.2087965752484764,0.00037661541768579227,0.9353125638342591,0.3524590163934426,0.888012305502652,0.6736477247497706,9.319321422729669,6.682630373164646,3.21335898511366,2.0796401535349385,1.0,1.0,1.0,0.7360778613256767,0.7185469754575446,0.6048335728134361,11,557,135.1746345220945,0.6220259448805232,0.18578055908263447,0.4363636363636364,0.11208209362147585,1035.3639455782313,289.90224686052903,30.377211538967586,7.604269244193853,37.1571092384385,8.751738257157264
74,10.656126427154941,9.06263817916421,0.5260353369644046,1.2319102920129232,2.220729983219983,0.8226504544365774,0.8504627118602821,72,12.041931898770581,8.033757455974191,0.7449246986347703,1.1706564947113811,2.2018534739027857,0.739228461647672,0.6671485541945638,0.972972972972973,1.1300477693361632,0.8864700650241665,1.4161115162595574,0.9502773881355806,0.9914998629010146,0.8985936343449296,0.7844536214118768,2,-1.3858054716156403,1.028880723190019,-0.21888936167036566,0.06125379730154212,0.01887650931719742,0.08342199278890539,-0.18331415766571835,339,29.951447788521836,20.270131506133385,0.7361978875905553,1.8609572591569168,2.4935259888362578,1.2562012490767276,0.00036406307438868816,0.6767663336094698,0.4306784660766962,0.7578284190530516,0.8434279585194271,11.370559693661365,7.592686204750377,4.82207366598365,1.5745686878057166,1.0,1.0,1.0,0.5107015004152827,0.7463155657845923,0.26380211240944473,14,880,243.52719539706274,1.0,0.2516033912937349,0.5295250320924262,0.15966067266262263,1200.1622418879056,405.0304952702941,42.37122244909987,11.695880631138536,59.121446588772976,15.761352904873691
102,13.142624347038211,10.148929014622269,0.6353615542813367,0.6614479936138704,1.2060016751826617,0.4393917174100169,0.7722147987064247,72,10.272878086357501,9.306446751122463,0.4234403336579535,0.6270846959086191,1.0653744381037396,0.45033547126829876,0.9059239945114826,0.7058823529411765,0.7816458733884889,0.9169880622589849,0.666455706683277,0.9480483756288913,0.8833938294010888,1.0249066002490659,1.1731502634099227,30,2.86974626068071,0.8424822634998055,0.21192122062338314,0.03436329770525126,0.1406272370789221,-0.010943753858281835,0.1337091958050579,1140,61.80063173155125,42.19695261702573,0.7306131823465465,1.269915117671845,1.8445697128134084,1.038015053458035,0.0002390015210429373,0.682791606408172,0.15263157894736842,0.3788877520719797,0.4610611562953205,10.052240105130243,8.134125675071445,13.011525182333234,0.6251477487140235,1.0,1.0,1.0,0.7578933534425575,0.5666535042521019,0.2682271402356794,8,1115,452.805421787328,0.247152888727333,0.092528971370096,0.2850574712643678,0.09074603683984923,359.7792703619907,117.23202613554226,38.18112796192839,15.14082745237368,54.10964977962164,20.736509394914748
73,10.456845309011454,8.976452420739854,0.5129334997380899,1.1531078684369116,1.94374693572431,0.7983246343153416,0.858428345784571,13,6.181699428760451,3.5667216621242352,0.8167577348471727,0.8510677224424311,0.8694512054410848,0.8284823004726567,0.5769807644690728,0.1780821917808219,0.5911629412202563,0.39734201162626565,1.5923267543730701,0.7380642745904517,0.44730679156908665,1.0377761938702779,0.672136197857882,60,4.275145880251003,5.409730758615618,-0.30382423510908285,0.3020401459944805,1.0742957302832252,-0.030157666157315077,-0.2814475813154982,389,29.169800540093796,22.09492076262046,0.6528830189638678,1.7534232020711722,2.330106470079347,1.2040305960165807,0.000356434604417573,0.7574587536946323,0.2210796915167095,0.5704031028564038,0.5676949113157383,17.966634453523827,6.902197028994557,14.579588043801362,0.4734150929545013,1.0,0.15384615384615385,0.5769230769230769,0.7491343838661657,0.7525077607339817,0.3471169810361322,9,295,89.69220344057052,0.21371259403539467,0.06501548290034519,0.08512690868641926,0.02622991972248721,467.4998627299274,142.24855581867905,10.983057156215132,3.4278166536697285,11.555870445676756,3.3197919405958385
161,16.542118603117267,12.723247058821094,0.6390772713796901,1.1405123301989444,2.4085077041185516,0.37781951496224614,0.7691425363389349,2,2.0,0.0,1.0,0.8928278635127254,0.9060332057832504,0.8796225212422002,0.0,0.012422360248447204,0.12090349779157741,0.0,1.5647560080506724,0.7828305226274807,0.3761803228754188,2.328155339805825,0.0,159,14.542118603117267,12.723247058821094,-0.36092272862030994,0.24768446668621902,1.5024744983353013,-0.5018030062799541,-0.7691425363389349,453,38.02165551120676,23.72867170727241,0.781357994050539,2.146224407321811,3.004215366544462,1.3762901166391723,0.000355058170023022,0.6240830755062325,0.3598233995584989,0.4876725737955318,0.5361971886071334,21.090577036219038,9.02436070985449,17.048414165974247,0.5293372522510386,1.0,0.0,0.5,0.7118792021064112,0.7144043104308005,0.21864200594946104,10,522,235.04986704952634,0.9851714310094161,0.36105432504011725,0.5844625112917796,0.23487662950603086,1256.4856512141282,465.09172958816436,33.20926496484169,13.15549035971773,46.52514270519976,18.915284177761748
86,11.649853984725342,9.418902896421697,0.5884966543419947,1.1140352064938206,1.9435953595569224,0.638692185985449,0.8084996523365231,11,7.43543097019027,3.250477804409201,0.8993834386964292,0.9366283022572184,0.9727576379738301,0.9158001183819414,0.4371606457568959,0.12790697674418605,0.6382424174534037,0.34510153041752656,1.5282728152499707,0.8407528745927598,0.5004939084622984,1.433867735470942,0.5407060404955324,75,4.214423014535072,6.168425092012496,-0.3108867843544345,0.17740690423660221,0.9708377215830923,-0.27710793239649245,-0.3713390065796272,577,45.92761029038629,25.151245511041495,0.836721919282206,1.6367204045754378,2.620685873357128,1.1685891098290881,0.0002217801316227675,0.5476280031122419,0.1681109185441941,0.41555144790345433,0.5037277655004795,18.282312648115553,6.55140227004622,17.77091889420624,0.3686586106800667,1.0,1.0,1.0,0.9698364714690911,0.6245389503621739,0.16327808071779404,10,930,233.99249987980386,0.9084120761748563,0.26072398390867924,0.6585365853658536,0.18889127861134594,738.8660578386607,202.59742654937764,29.3738511234546,8.157222687697708,63.15115655225831,16.804179863758915
